"t","user_count","title"
1.60138888888889,189,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.58833333333333,188,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.58138888888889,187,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.58111111111111,186,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.57472222222222,186,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.56333333333333,185,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.5525,184,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.5475,183,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.52,182,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.96916666666667,193,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.49222222222222,181,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.425,176,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.33166666666667,175,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.32083333333333,174,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.28527777777778,173,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.28444444444444,172,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.27638888888889,171,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.26611111111111,170,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.195,169,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.17388888888889,168,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.47527777777778,180,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.08361111111111,194,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.26472222222222,196,"AG William Barr authorizes DOJ to investigate claims of election fraud"
12.8619444444444,221,"AG William Barr authorizes DOJ to investigate claims of election fraud"
12.4366666666667,220,"AG William Barr authorizes DOJ to investigate claims of election fraud"
12.1791666666667,219,"AG William Barr authorizes DOJ to investigate claims of election fraud"
5.38027777777778,213,"AG William Barr authorizes DOJ to investigate claims of election fraud"
4.76805555555556,212,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.317222222222222,106,"AG William Barr authorizes DOJ to investigate claims of election fraud"
4.73555555555556,210,"AG William Barr authorizes DOJ to investigate claims of election fraud"
4.54916666666667,209,"AG William Barr authorizes DOJ to investigate claims of election fraud"
4.04416666666667,207,"AG William Barr authorizes DOJ to investigate claims of election fraud"
3.5375,206,"AG William Barr authorizes DOJ to investigate claims of election fraud"
3.30777777777778,204,"AG William Barr authorizes DOJ to investigate claims of election fraud"
3.01583333333333,203,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.74972222222222,200,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.68527777777778,199,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.38944444444444,198,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.27166666666667,197,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.1125,166,"AG William Barr authorizes DOJ to investigate claims of election fraud"
4.74111111111111,211,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.06583333333333,164,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.576388888888889,132,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.565555555555556,131,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.554166666666667,130,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.548611111111111,129,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.520833333333333,128,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.518611111111111,128,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.510833333333333,127,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.5075,126,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.492222222222222,124,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.443611111111111,123,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.409166666666667,122,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.581388888888889,133,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.404444444444444,121,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.384722222222222,118,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.381111111111111,117,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.38,116,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.376111111111111,115,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.346111111111111,114,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.342777777777778,113,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.329166666666667,112,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.326944444444444,110,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.319166666666667,109,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.08805555555556,165,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.398333333333333,119,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.5825,134,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.503611111111111,125,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.6075,136,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.06472222222222,163,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.987777777777778,162,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.906111111111111,161,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.888055555555556,160,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.605277777777778,135,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.88,158,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.8625,157,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.848611111111111,156,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.823333333333333,155,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.820555555555556,154,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.810555555555556,153,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.800833333333333,152,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.765555555555556,151,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.753611111111111,150,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.883055555555556,159,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.746111111111111,148,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.748888888888889,149,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.617777777777778,137,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.618055555555556,138,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.651111111111111,139,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.674722222222222,141,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.690555555555556,142,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.651944444444444,140,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.718055555555556,144,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.733888888888889,145,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.738333333333333,146,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.738888888888889,147,"AG William Barr authorizes DOJ to investigate claims of election fraud"
0.708055555555556,143,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.43833333333333,179,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.96305555555556,201,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.25555555555556,195,"AG William Barr authorizes DOJ to investigate claims of election fraud"
10.5683333333333,218,"AG William Barr authorizes DOJ to investigate claims of election fraud"
9.13277777777778,216,"AG William Barr authorizes DOJ to investigate claims of election fraud"
8.63166666666667,215,"AG William Barr authorizes DOJ to investigate claims of election fraud"
7.64083333333333,214,"AG William Barr authorizes DOJ to investigate claims of election fraud"
4.3075,208,"AG William Barr authorizes DOJ to investigate claims of election fraud"
3.43361111111111,205,"AG William Barr authorizes DOJ to investigate claims of election fraud"
2.98944444444444,202,"AG William Barr authorizes DOJ to investigate claims of election fraud"
1.13666666666667,167,"AG William Barr authorizes DOJ to investigate claims of election fraud"
6.53555555555556,605,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
6.4925,605,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
5.87972222222222,604,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
6.91777777777778,607,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
8.76611111111111,610,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
7.25805555555556,608,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
7.56861111111111,608,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.44111111111111,557,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
3.76472222222222,556,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.54888888888889,558,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
5.03777777777778,594,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
5.28305555555556,596,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
5.00166666666667,594,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.98555555555556,593,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.74194444444444,574,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.72027777777778,572,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.71638888888889,571,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.70194444444444,570,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.68972222222222,570,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.59916666666667,567,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.59833333333333,566,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.58777777777778,564,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.57972222222222,563,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.75444444444444,575,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.54916666666667,559,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.78166666666667,576,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.81166666666667,578,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.95805555555556,589,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.945,587,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.93333333333333,586,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
4.89583333333333,584,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
3.74583333333333,555,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.5597222222222,817,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.5494444444444,816,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.4669444444444,815,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.4422222222222,814,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.4338888888889,813,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.4336111111111,812,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.4055555555556,811,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
18.8927777777778,810,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
18.8505555555556,809,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
18.7008333333333,808,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
17.6794444444444,807,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
16.9752777777778,805,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
14.2113888888889,764,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
14.1811111111111,763,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
13.8938888888889,759,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
13.8630555555556,758,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
13.6030555555556,756,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
13.5847222222222,754,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
13.5430555555556,753,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
13.4855555555556,751,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
14.3747222222222,766,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.5611111111111,818,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
16.0975,783,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
16.0361111111111,782,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
16.0325,782,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.8283333333333,781,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.7091666666667,780,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.6202777777778,779,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.615,778,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.5277777777778,777,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.5188888888889,776,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.4930555555556,774,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.4786111111111,773,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
15.4377777777778,771,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
14.8375,770,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
13.4794444444444,750,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.5763888888889,819,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
19.6566666666667,821,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
21.7033333333333,860,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
21.6944444444444,856,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
21.6927777777778,855,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
21.6841666666667,854,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
21.6386111111111,853,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
21.6263888888889,853,"Andrew Cuomo Says He'll Attempt to Stop Distribution of Pfizer COVID Vaccine Because It's Trump's Plan"
